from_metric,to_metric,mean_slope,trend_slope,from_category,to_category,n_gages_mean,n_gages_trend
D40_day,Q95.Q10,-0.268328489229145,0.0469229915754069,Flow Timing,Flow Percentiles,5691,5691
D40_day,FDCall,0.000971435796784751,-0.00992401040951607,Flow Timing,FDC,5691,5691
D40_day,FDC90th,0.0419976081753631,0.0206857306615677,Flow Timing,FDC,5690,5690
D40_day,FDCmid,-0.00786832896229885,-0.0196211417282079,Flow Timing,FDC,5691,5691
D40_day,flashinessRB,-0.304656987963228,0.0250904357521821,Flow Timing,Flashiness,5691,5691
D40_day,D5_day,0.113565275812369,0.284249292789555,Flow Timing,Flow Timing,5691,5691
D40_day,D10_day,0.42632602980975,0.443253138692618,Flow Timing,Flow Timing,5691,5691
D40_day,D20_day,0.789510777451994,0.696290755706328,Flow Timing,Flow Timing,5691,5691
D40_day,D30_day,0.945541248712968,0.887289432037555,Flow Timing,Flow Timing,5691,5691
D40_day,D50_day,0.990194478730628,0.888873755997332,Flow Timing,Flow Timing,5691,5691
D40_day,D60_day,0.939182344788735,0.757124574525761,Flow Timing,Flow Timing,5691,5691
D40_day,D70_day,0.855615239359406,0.612691453035771,Flow Timing,Flow Timing,5691,5691
D40_day,D80_day,0.727836121253832,0.461676175078919,Flow Timing,Flow Timing,5691,5691
D40_day,D90_day,0.526479810844842,0.285125861623731,Flow Timing,Flow Timing,5691,5691
D40_day,D95_day,0.358629677839672,0.177585330585,Flow Timing,Flow Timing,5691,5691
D40_day,D25_to_D75,-0.311119404513238,-0.359748495561554,Flow Timing,Flow Timing,5691,5691
D40_day,Dmax,0.889940834327313,0.445370216176254,Flow Timing,Flow Timing,5691,5691
D40_day,n_high_pulses_year,-0.501025835317344,0,Flow Timing,Pulse Metrics,5691,5691
D40_day,n_low_pulses_year,-0.15485265533411,0,Flow Timing,Pulse Metrics,5691,5691
D40_day,n_high_pulses_all,-0.480900858144127,0,Flow Timing,Pulse Metrics,5691,5691
D40_day,n_low_pulses_all,-0.218465222352669,0,Flow Timing,Pulse Metrics,5691,5691
D40_day,dur_high_pulses_year,0.475111058155867,0,Flow Timing,Pulse Metrics,5691,5691
D40_day,dur_low_pulses_year,0.15291617714263,0,Flow Timing,Pulse Metrics,5634,5634
D40_day,dur_high_pulses_all,0.373179975381836,0.0245497731554741,Flow Timing,Pulse Metrics,5691,5691
D40_day,dur_low_pulses_all,0.185358605897509,-0.00558729038833916,Flow Timing,Pulse Metrics,5378,5378
D40_day,TQmean,-0.11025814369587,-0.135088988416826,Flow Timing,Pulse Metrics,5691,5691
D40_day,Flow_Reversals_annual,-0.268628590197488,0,Flow Timing,Flow Reversals,5691,5691
D40_day,Flow_Reversals_winter,-0.255126479741042,0,Flow Timing,Flow Reversals,5691,5691
D40_day,Flow_Reversals_spring,-0.28755534077673,0,Flow Timing,Flow Reversals,5691,5691
D40_day,Flow_Reversals_summer,-0.277774040243334,0,Flow Timing,Flow Reversals,5691,5691
D40_day,Flow_Reversals_fall,-0.198637404791282,0,Flow Timing,Flow Reversals,5691,5691
D40_day,BFI_Eckhardt,0.277759136073901,-0.0688095219898748,Flow Timing,Baseflow,5691,5691
D40_day,BFI_LyneHollick,0.367156284597645,-0.063675615458945,Flow Timing,Baseflow,5691,5691
D40_day,log_a_pointcloud,0.282962761092434,0.00879225329760797,Flow Timing,Recession,974,974
D40_day,log_a_events,0.426650149234359,0.061136956320105,Flow Timing,Recession,1350,1350
D40_day,b_pointcloud,-0.126576445849536,-0.0120345253319639,Flow Timing,Recession,974,974
D40_day,b_events,-0.185090953804946,-0.0203863229162906,Flow Timing,Recession,1350,1350
D40_day,concavity,-0.0601790036239943,0.00708217780946831,Flow Timing,Recession,1350,1350
D40_day,annual_runoff_ratio,-0.152393320927844,-0.0111341439075611,Flow Timing,Runoff Ratios,5687,5687
D40_day,winter_runoff_ratio,-0.38604088134316,-0.266943156511493,Flow Timing,Runoff Ratios,5687,5687
D40_day,spring_runoff_ratio,-0.1523893623624,0.010281353222625,Flow Timing,Runoff Ratios,5687,5687
D40_day,summer_runoff_ratio,0.0117317173194713,0.0250035190196439,Flow Timing,Runoff Ratios,5687,5687
D40_day,fall_runoff_ratio,-0.0781623142603031,-0.0406628328009146,Flow Timing,Runoff Ratios,5687,5687
D40_day,elasticity,0.0454865283949931,0.0135582175315062,Flow Timing,Elasticity,5687,5687
D40_day,qp_slope_sd,0.00843832881361607,-0.00776572482440272,Flow Timing,Q-P Seasonality,5687,5687
D40_day,qp_bimodality,0.602587192625166,-0.0884510508899333,Flow Timing,Q-P Seasonality,5687,5687
D40_day,avg_storage,-0.0445548964691081,0.117765570455665,Flow Timing,Average Storage,5687,5687
D50_day,Qann,-0.238538550697759,0.00927219436003558,Flow Timing,Flow Volume,5691,5691
D50_day,Qwin,-0.396584898210832,-0.165987922999205,Flow Timing,Flow Volume,5691,5691
D50_day,Qspr,-0.332453517232677,0.104175338249438,Flow Timing,Flow Volume,5691,5691
D50_day,Qsum,0.0699028058823811,0.182814456133626,Flow Timing,Flow Volume,5691,5691
D50_day,Qfal,-0.120906825352508,-0.0425683859766846,Flow Timing,Flow Volume,5691,5691
D50_day,Q1,-0.0175362634650567,0.00945943200911194,Flow Timing,Flow Percentiles,5691,5691
D50_day,Q5,-0.0311674112108377,0.0112831106183299,Flow Timing,Flow Percentiles,5691,5691
D50_day,Q10,-0.0476445639989876,0.0105058226559292,Flow Timing,Flow Percentiles,5691,5691
D50_day,Q20,-0.078232773281151,0.0048216385919956,Flow Timing,Flow Percentiles,5691,5691
D50_day,Q25,-0.0963281696492905,0,Flow Timing,Flow Percentiles,5691,5691
D50_day,Q30,-0.115655291432784,-0.00588301685260794,Flow Timing,Flow Percentiles,5691,5691
D50_day,Q40,-0.149036572076151,-0.0231761725077037,Flow Timing,Flow Percentiles,5691,5691
D50_day,Q50,-0.176565057793403,-0.032505950129426,Flow Timing,Flow Percentiles,5691,5691
D50_day,Q60,-0.190237532435996,-0.0223732664396481,Flow Timing,Flow Percentiles,5691,5691
D50_day,Q70,-0.194601833241455,-0.00537822998948553,Flow Timing,Flow Percentiles,5691,5691
D50_day,Q75,-0.197375670059231,0.00207037883699181,Flow Timing,Flow Percentiles,5691,5691
D50_day,Q80,-0.197060945958925,0.00966596364439774,Flow Timing,Flow Percentiles,5691,5691
D50_day,Q90,-0.217853043948933,0.013989591409925,Flow Timing,Flow Percentiles,5691,5691
D50_day,Q95,-0.256568361413843,0.0277780380008416,Flow Timing,Flow Percentiles,5691,5691
D50_day,Q99,-0.328497567470279,0.0317456645489014,Flow Timing,Flow Percentiles,5691,5691
D50_day,Q95.Q10,-0.25738700218466,0.0255395031239428,Flow Timing,Flow Percentiles,5691,5691
D50_day,FDCall,0.038333789349459,0.00275142193932826,Flow Timing,FDC,5691,5691
D50_day,FDC90th,0.0522825610753261,0.0155266039453254,Flow Timing,FDC,5690,5690
D50_day,FDCmid,0.0310065219559308,-0.0134935794882473,Flow Timing,FDC,5691,5691
D50_day,flashinessRB,-0.335241706256201,0.00733883813665208,Flow Timing,Flashiness,5691,5691
D50_day,D5_day,-0.0106542572094157,0.203665355382753,Flow Timing,Flow Timing,5691,5691
D50_day,D10_day,0.280477652265574,0.34818966883231,Flow Timing,Flow Timing,5691,5691
D50_day,D20_day,0.667374364955562,0.548840454835194,Flow Timing,Flow Timing,5691,5691
D50_day,D30_day,0.870679349591549,0.726911046986859,Flow Timing,Flow Timing,5691,5691
D50_day,D40_day,0.970371404530136,0.874595610405446,Flow Timing,Flow Timing,5691,5691
D50_day,D60_day,0.97949858503625,0.914573430055419,Flow Timing,Flow Timing,5691,5691
D50_day,D70_day,0.923214407228203,0.759289588838946,Flow Timing,Flow Timing,5691,5691
D50_day,D80_day,0.82207693512498,0.591524020876337,Flow Timing,Flow Timing,5691,5691
D50_day,D90_day,0.645661251596203,0.391330956779801,Flow Timing,Flow Timing,5691,5691
D50_day,D95_day,0.480462159547421,0.260457629270657,Flow Timing,Flow Timing,5691,5691
D50_day,D25_to_D75,-0.122324272572621,-0.126299458143126,Flow Timing,Flow Timing,5691,5691
D50_day,Dmax,0.896037841249369,0.473231149773518,Flow Timing,Flow Timing,5691,5691
D50_day,n_high_pulses_year,-0.482100165654284,0,Flow Timing,Pulse Metrics,5691,5691
D50_day,n_low_pulses_year,-0.117621616112512,0,Flow Timing,Pulse Metrics,5691,5691
D50_day,n_high_pulses_all,-0.468047476056453,0,Flow Timing,Pulse Metrics,5691,5691
D50_day,n_low_pulses_all,-0.193970192578059,0,Flow Timing,Pulse Metrics,5691,5691
D50_day,dur_high_pulses_year,0.451478001051081,0,Flow Timing,Pulse Metrics,5691,5691
D50_day,dur_low_pulses_year,0.12948843827895,0,Flow Timing,Pulse Metrics,5634,5634
D50_day,dur_high_pulses_all,0.360229328759362,0.0121470776067672,Flow Timing,Pulse Metrics,5691,5691
D50_day,dur_low_pulses_all,0.168825916942595,-0.0119266993776706,Flow Timing,Pulse Metrics,5378,5378
D50_day,TQmean,-0.0300109351606208,-0.0731325975672508,Flow Timing,Pulse Metrics,5691,5691
D50_day,Flow_Reversals_annual,-0.263401061741269,0,Flow Timing,Flow Reversals,5691,5691
D50_day,Flow_Reversals_winter,-0.251679863844779,0,Flow Timing,Flow Reversals,5691,5691
D50_day,Flow_Reversals_spring,-0.27985263229064,0,Flow Timing,Flow Reversals,5691,5691
D50_day,Flow_Reversals_summer,-0.265486124014966,0,Flow Timing,Flow Reversals,5691,5691
D50_day,Flow_Reversals_fall,-0.205815162574368,0,Flow Timing,Flow Reversals,5691,5691
D50_day,BFI_Eckhardt,0.330851183777764,-0.0350477192811181,Flow Timing,Baseflow,5691,5691
D50_day,BFI_LyneHollick,0.425589470246754,-0.0360022754380898,Flow Timing,Baseflow,5691,5691
D50_day,log_a_pointcloud,0.180601159401315,-0.00834336882490302,Flow Timing,Recession,974,974
D50_day,log_a_events,0.310462921851194,0.0499620917182909,Flow Timing,Recession,1350,1350
D50_day,b_pointcloud,-0.0817175266593717,-0.00164955776892952,Flow Timing,Recession,974,974
D50_day,b_events,-0.154471513794103,-0.00755120758341683,Flow Timing,Recession,1350,1350
D50_day,concavity,-0.0576074831349066,-0.0100285023486538,Flow Timing,Recession,1350,1350
D50_day,annual_runoff_ratio,-0.11436223805332,-0.0154071938015328,Flow Timing,Runoff Ratios,5687,5687
D50_day,winter_runoff_ratio,-0.361486129322901,-0.242865728369484,Flow Timing,Runoff Ratios,5687,5687
D50_day,spring_runoff_ratio,-0.135041382442087,-0.0386738492623693,Flow Timing,Runoff Ratios,5687,5687
D50_day,summer_runoff_ratio,0.0174565040444784,0.0256948788004831,Flow Timing,Runoff Ratios,5687,5687
D50_day,fall_runoff_ratio,-0.0364519518740794,-0.0078099066841213,Flow Timing,Runoff Ratios,5687,5687
D50_day,elasticity,-0.0405300980199658,0.0260612532236542,Flow Timing,Elasticity,5687,5687
D50_day,qp_slope_sd,0.00905015318456926,-0.00836037222438474,Flow Timing,Q-P Seasonality,5687,5687
D50_day,qp_bimodality,0.582159806465287,-0.124634018436547,Flow Timing,Q-P Seasonality,5687,5687
D50_day,avg_storage,-0.0636093564949573,0.108826202053028,Flow Timing,Average Storage,5687,5687
D60_day,Qann,-0.225885950172051,0.0257438650273835,Flow Timing,Flow Volume,5691,5691
D60_day,Qwin,-0.379008426437753,-0.113486481082644,Flow Timing,Flow Volume,5691,5691
D60_day,Qspr,-0.341122169125547,0.0360809413044131,Flow Timing,Flow Volume,5691,5691
D60_day,Qsum,0.0886161789189496,0.208892042758147,Flow Timing,Flow Volume,5691,5691
D60_day,Qfal,-0.100523704565201,-0.00831322753400841,Flow Timing,Flow Volume,5691,5691
D60_day,Q1,-0.0022598886153029,0.0192517029695207,Flow Timing,Flow Percentiles,5691,5691
D60_day,Q5,-0.0106441716922953,0.0235763042494918,Flow Timing,Flow Percentiles,5691,5691
D60_day,Q10,-0.0237750785234238,0.0271910243747038,Flow Timing,Flow Percentiles,5691,5691
D60_day,Q20,-0.0533127525014411,0.0248067467483601,Flow Timing,Flow Percentiles,5691,5691
D60_day,Q25,-0.0703756965396439,0.0194870993197531,Flow Timing,Flow Percentiles,5691,5691
D60_day,Q30,-0.0890049558012406,0.0175150603388686,Flow Timing,Flow Percentiles,5691,5691
D60_day,Q40,-0.123711803688621,0.00559138562009871,Flow Timing,Flow Percentiles,5691,5691
D60_day,Q50,-0.152427313614456,0.00659919092869315,Flow Timing,Flow Percentiles,5691,5691
D60_day,Q60,-0.169952521588342,0.0128649251678821,Flow Timing,Flow Percentiles,5691,5691
D60_day,Q70,-0.179465721169153,0.0240801119564641,Flow Timing,Flow Percentiles,5691,5691
D60_day,Q75,-0.184889320825924,0.0280974045877868,Flow Timing,Flow Percentiles,5691,5691
D60_day,Q80,-0.188102881084191,0.0305540209750941,Flow Timing,Flow Percentiles,5691,5691
D60_day,Q90,-0.218296876480284,0.0160801556198253,Flow Timing,Flow Percentiles,5691,5691
D60_day,Q95,-0.260492670536479,0.0119716092898395,Flow Timing,Flow Percentiles,5691,5691
D60_day,Q99,-0.339969038535071,0.010578314067282,Flow Timing,Flow Percentiles,5691,5691
D60_day,Q95.Q10,-0.269288019412916,0.00778810810312905,Flow Timing,Flow Percentiles,5691,5691
D60_day,FDCall,0.0761009683009657,0.0192903187926061,Flow Timing,FDC,5691,5691
D60_day,FDC90th,0.0612211477526901,0.0130561287823279,Flow Timing,FDC,5690,5690
D60_day,FDCmid,0.0667029657584531,-0.00420472891231603,Flow Timing,FDC,5691,5691
D60_day,flashinessRB,-0.351432321539738,0.00589988933778342,Flow Timing,Flashiness,5691,5691
D60_day,D5_day,-0.0961734885848412,0.107668378551977,Flow Timing,Flow Timing,5691,5691
D60_day,D10_day,0.184089450316008,0.24478085293948,Flow Timing,Flow Timing,5691,5691
D60_day,D20_day,0.570645024579625,0.417834410116003,Flow Timing,Flow Timing,5691,5691
D60_day,D30_day,0.798911094623506,0.552317581593253,Flow Timing,Flow Timing,5691,5691
D60_day,D40_day,0.923046733664303,0.699674324501787,Flow Timing,Flow Timing,5691,5691
D60_day,D50_day,0.984021362117839,0.855409581595381,Flow Timing,Flow Timing,5691,5691
D60_day,D70_day,0.974246594817594,0.899733385065519,Flow Timing,Flow Timing,5691,5691
D60_day,D80_day,0.902898664076605,0.730685703494451,Flow Timing,Flow Timing,5691,5691
D60_day,D90_day,0.74916898609114,0.511869731052612,Flow Timing,Flow Timing,5691,5691
D60_day,D95_day,0.580990720480046,0.346931670093216,Flow Timing,Flow Timing,5691,5691
D60_day,D25_to_D75,0.0538829258506483,0.10682479887435,Flow Timing,Flow Timing,5691,5691
D60_day,Dmax,0.894114694612529,0.461481798631187,Flow Timing,Flow Timing,5691,5691
D60_day,n_high_pulses_year,-0.441925737576263,0,Flow Timing,Pulse Metrics,5691,5691
D60_day,n_low_pulses_year,-0.0781888557194321,0,Flow Timing,Pulse Metrics,5691,5691
D60_day,n_high_pulses_all,-0.448742483922015,0,Flow Timing,Pulse Metrics,5691,5691
D60_day,n_low_pulses_all,-0.170678610623981,0,Flow Timing,Pulse Metrics,5691,5691
D60_day,dur_high_pulses_year,0.412482386203389,0,Flow Timing,Pulse Metrics,5691,5691
D60_day,dur_low_pulses_year,0.0980821341008271,0,Flow Timing,Pulse Metrics,5634,5634
D60_day,dur_high_pulses_all,0.335324462426818,0.00164638136434091,Flow Timing,Pulse Metrics,5691,5691
D60_day,dur_low_pulses_all,0.150088680414301,-0.0218492117370285,Flow Timing,Pulse Metrics,5378,5378
D60_day,TQmean,0.0381590916177578,0.0151619744977337,Flow Timing,Pulse Metrics,5691,5691
D60_day,Flow_Reversals_annual,-0.241033447951222,0,Flow Timing,Flow Reversals,5691,5691
D60_day,Flow_Reversals_winter,-0.207584215667079,0,Flow Timing,Flow Reversals,5691,5691
D60_day,Flow_Reversals_spring,-0.253153006797705,0,Flow Timing,Flow Reversals,5691,5691
D60_day,Flow_Reversals_summer,-0.235478728750334,0,Flow Timing,Flow Reversals,5691,5691
D60_day,Flow_Reversals_fall,-0.204059914640764,-0.0139967238852588,Flow Timing,Flow Reversals,5691,5691
D60_day,BFI_Eckhardt,0.369097244135837,0.000370909641998322,Flow Timing,Baseflow,5691,5691
D60_day,BFI_LyneHollick,0.465685572158278,-0.0055554139824462,Flow Timing,Baseflow,5691,5691
D60_day,log_a_pointcloud,0.144857278086063,-0.00962519955704037,Flow Timing,Recession,974,974
D60_day,log_a_events,0.246021015352792,0.0504762059157206,Flow Timing,Recession,1350,1350
D60_day,b_pointcloud,-0.0818817447517879,0.0103340804652101,Flow Timing,Recession,974,974
D60_day,b_events,-0.133038471245428,-0.00763213454107285,Flow Timing,Recession,1350,1350
D60_day,concavity,-0.0384432556765439,-0.0134531231405835,Flow Timing,Recession,1350,1350
D60_day,annual_runoff_ratio,-0.101151380781898,-0.00961812899765013,Flow Timing,Runoff Ratios,5687,5687
D60_day,winter_runoff_ratio,-0.343153680448328,-0.194597315567745,Flow Timing,Runoff Ratios,5687,5687
D60_day,spring_runoff_ratio,-0.146861872236524,-0.0744042273454236,Flow Timing,Runoff Ratios,5687,5687
D60_day,summer_runoff_ratio,0.0209262391307749,0.0263606945114883,Flow Timing,Runoff Ratios,5687,5687
D60_day,fall_runoff_ratio,-0.0115928624232332,0.0296282001846465,Flow Timing,Runoff Ratios,5687,5687
D60_day,elasticity,-0.0841366470124013,0.0174302412505438,Flow Timing,Elasticity,5687,5687
D60_day,qp_slope_sd,0.00888831506806916,-0.00950969001641727,Flow Timing,Q-P Seasonality,5687,5687
D60_day,qp_bimodality,0.536754966875115,-0.154822275790386,Flow Timing,Q-P Seasonality,5687,5687
D60_day,avg_storage,-0.0536756237085401,0.103644518182606,Flow Timing,Average Storage,5687,5687
D70_day,Qann,-0.209391547506927,0.0503857278098004,Flow Timing,Flow Volume,5691,5691
D70_day,Qwin,-0.357814761149547,-0.0608333416114983,Flow Timing,Flow Volume,5691,5691
D70_day,Qspr,-0.352550299954892,-0.00717964549537279,Flow Timing,Flow Volume,5691,5691
D70_day,Qsum,0.101272371792555,0.235569098831076,Flow Timing,Flow Volume,5691,5691
D70_day,Qfal,-0.0775766338767598,0.0196534131473398,Flow Timing,Flow Volume,5691,5691
D70_day,Q1,0.0121799241537077,0.0285725927048199,Flow Timing,Flow Percentiles,5691,5691
D70_day,Q5,0.00607507858165732,0.0381509036399764,Flow Timing,Flow Percentiles,5691,5691
D70_day,Q10,-0.00166441330106947,0.0491422871970873,Flow Timing,Flow Percentiles,5691,5691
D70_day,Q20,-0.0254433322248545,0.0549048351839333,Flow Timing,Flow Percentiles,5691,5691
D70_day,Q25,-0.0416129953659713,0.050439296643941,Flow Timing,Flow Percentiles,5691,5691
D70_day,Q30,-0.0599093579173053,0.0502147954756757,Flow Timing,Flow Percentiles,5691,5691
D70_day,Q40,-0.0976362949630187,0.0485355769803904,Flow Timing,Flow Percentiles,5691,5691
D70_day,Q50,-0.127950245700521,0.0525846492017819,Flow Timing,Flow Percentiles,5691,5691
D70_day,Q60,-0.14854034137345,0.0567474654880626,Flow Timing,Flow Percentiles,5691,5691
D70_day,Q70,-0.16250208280029,0.0566402313815697,Flow Timing,Flow Percentiles,5691,5691
D70_day,Q75,-0.169562283164793,0.0566556064521236,Flow Timing,Flow Percentiles,5691,5691
D70_day,Q80,-0.175921835188311,0.052458507162442,Flow Timing,Flow Percentiles,5691,5691
D70_day,Q90,-0.20989604480166,0.0144033757933215,Flow Timing,Flow Percentiles,5691,5691
D70_day,Q95,-0.261200752110034,-0.000905858100030645,Flow Timing,Flow Percentiles,5691,5691
D70_day,Q99,-0.343844343091414,-0.00553384289324183,Flow Timing,Flow Percentiles,5691,5691
D70_day,Q95.Q10,-0.278324445830563,-0.0100412567024493,Flow Timing,Flow Percentiles,5691,5691
D70_day,FDCall,0.115443505275575,0.0424012875788097,Flow Timing,FDC,5691,5691
D70_day,FDC90th,0.0725535003266365,0.00259111046408715,Flow Timing,FDC,5690,5690
D70_day,FDCmid,0.104957234605235,0.0186188255711797,Flow Timing,FDC,5691,5691
D70_day,flashinessRB,-0.355286533252909,-0.00294796416330328,Flow Timing,Flashiness,5691,5691
D70_day,D5_day,-0.166724675931883,0.00375142712690212,Flow Timing,Flow Timing,5691,5691
D70_day,D10_day,0.097005987001297,0.145315988818897,Flow Timing,Flow Timing,5691,5691
D70_day,D20_day,0.469051778441504,0.298239138671275,Flow Timing,Flow Timing,5691,5691
D70_day,D30_day,0.704661269669752,0.407571578669655,Flow Timing,Flow Timing,5691,5691
D70_day,D40_day,0.850636673410822,0.547177513649447,Flow Timing,Flow Timing,5691,5691
D70_day,D50_day,0.933866231930097,0.701403746750302,Flow Timing,Flow Timing,5691,5691
D70_day,D60_day,0.985483991093153,0.873523830808737,Flow Timing,Flow Timing,5691,5691
D70_day,D80_day,0.964404876298672,0.89311600382543,Flow Timing,Flow Timing,5691,5691
D70_day,D90_day,0.839891407752304,0.655718357017844,Flow Timing,Flow Timing,5691,5691
D70_day,D95_day,0.678670629896877,0.453784478333551,Flow Timing,Flow Timing,5691,5691
D70_day,D25_to_D75,0.227961337791789,0.31758500487484,Flow Timing,Flow Timing,5691,5691
D70_day,Dmax,0.872833414466807,0.42960700511593,Flow Timing,Flow Timing,5691,5691
D70_day,n_high_pulses_year,-0.392996860758044,0,Flow Timing,Pulse Metrics,5691,5691
D70_day,n_low_pulses_year,-0.0232387131693171,0,Flow Timing,Pulse Metrics,5691,5691
D70_day,n_high_pulses_all,-0.406809875213067,0,Flow Timing,Pulse Metrics,5691,5691
D70_day,n_low_pulses_all,-0.129727261315504,0,Flow Timing,Pulse Metrics,5691,5691
D70_day,dur_high_pulses_year,0.34845418016897,0,Flow Timing,Pulse Metrics,5691,5691
D70_day,dur_low_pulses_year,0.0567773120010808,0,Flow Timing,Pulse Metrics,5634,5634
D70_day,dur_high_pulses_all,0.292849572085129,-0.0120231038962655,Flow Timing,Pulse Metrics,5691,5691
D70_day,dur_low_pulses_all,0.126200415226059,-0.0248590266024721,Flow Timing,Pulse Metrics,5378,5378
D70_day,TQmean,0.109144037488747,0.116756618405513,Flow Timing,Pulse Metrics,5691,5691
D70_day,Flow_Reversals_annual,-0.200667008221476,0,Flow Timing,Flow Reversals,5691,5691
D70_day,Flow_Reversals_winter,-0.153725756066078,0,Flow Timing,Flow Reversals,5691,5691
D70_day,Flow_Reversals_spring,-0.213343863311064,0,Flow Timing,Flow Reversals,5691,5691
D70_day,Flow_Reversals_summer,-0.190105087613137,0,Flow Timing,Flow Reversals,5691,5691
D70_day,Flow_Reversals_fall,-0.19393597440592,-0.0368920291125355,Flow Timing,Flow Reversals,5691,5691
D70_day,BFI_Eckhardt,0.405330968861708,0.0370737236302774,Flow Timing,Baseflow,5691,5691
D70_day,BFI_LyneHollick,0.495913883759527,0.0243990090694782,Flow Timing,Baseflow,5691,5691
D70_day,log_a_pointcloud,0.121560208511746,0.0130434914745642,Flow Timing,Recession,974,974
D70_day,log_a_events,0.188950610500099,0.0435871992173095,Flow Timing,Recession,1350,1350
D70_day,b_pointcloud,-0.0734023456343209,0.00632907013858086,Flow Timing,Recession,974,974
D70_day,b_events,-0.0870996359368292,-0.0178261236487407,Flow Timing,Recession,1350,1350
D70_day,concavity,0.0121218143448249,-0.012266346245802,Flow Timing,Recession,1350,1350
D70_day,annual_runoff_ratio,-0.0904614927912934,-0.00422481693429553,Flow Timing,Runoff Ratios,5687,5687
D70_day,winter_runoff_ratio,-0.307222040081041,-0.145400439742781,Flow Timing,Runoff Ratios,5687,5687
D70_day,spring_runoff_ratio,-0.163249586701256,-0.101711875383304,Flow Timing,Runoff Ratios,5687,5687
D70_day,summer_runoff_ratio,0.0228299714035751,0.0261729891146764,Flow Timing,Runoff Ratios,5687,5687
D70_day,fall_runoff_ratio,0.0152640833898329,0.055670761364504,Flow Timing,Runoff Ratios,5687,5687
D70_day,elasticity,-0.146372841366617,0.00850297045386911,Flow Timing,Elasticity,5687,5687
D70_day,qp_slope_sd,0.00817007269140792,-0.00840400069008298,Flow Timing,Q-P Seasonality,5687,5687
D70_day,qp_bimodality,0.466119998153377,-0.139802029598185,Flow Timing,Q-P Seasonality,5687,5687
D70_day,avg_storage,-0.0422092264284303,0.0861051133642843,Flow Timing,Average Storage,5687,5687
D80_day,Qann,-0.177113667674541,0.0830097693358151,Flow Timing,Flow Volume,5691,5691
D80_day,Qwin,-0.308400010224485,-0.0162273780368878,Flow Timing,Flow Volume,5691,5691
D80_day,Qspr,-0.345183855276419,-0.037688028010001,Flow Timing,Flow Volume,5691,5691
D80_day,Qsum,0.11313341416534,0.242608154827858,Flow Timing,Flow Volume,5691,5691
D80_day,Qfal,-0.036772363028575,0.0574092727650446,Flow Timing,Flow Volume,5691,5691
D80_day,Q1,0.0437885873779972,0.0438460235748399,Flow Timing,Flow Percentiles,5691,5691
D80_day,Q5,0.0403182629381098,0.0588425969118053,Flow Timing,Flow Percentiles,5691,5691
D80_day,Q10,0.0304841028052588,0.0770502176486337,Flow Timing,Flow Percentiles,5691,5691
D80_day,Q20,0.0098904953550573,0.094249850931266,Flow Timing,Flow Percentiles,5691,5691
D80_day,Q25,-0.000824983041286039,0.0966196402691472,Flow Timing,Flow Percentiles,5691,5691
D80_day,Q30,-0.0142492942036515,0.0961139430099707,Flow Timing,Flow Percentiles,5691,5691
D80_day,Q40,-0.0491931361078254,0.103054720160872,Flow Timing,Flow Percentiles,5691,5691
D80_day,Q50,-0.0784805319082617,0.108706489408288,Flow Timing,Flow Percentiles,5691,5691
D80_day,Q60,-0.100505433723603,0.105961228663466,Flow Timing,Flow Percentiles,5691,5691
D80_day,Q70,-0.120258046005841,0.0881623217170186,Flow Timing,Flow Percentiles,5691,5691
D80_day,Q75,-0.132313940286092,0.0792480465511017,Flow Timing,Flow Percentiles,5691,5691
D80_day,Q80,-0.146041350753802,0.0683436995912288,Flow Timing,Flow Percentiles,5691,5691
D80_day,Q90,-0.193694123914825,0.0168138713132389,Flow Timing,Flow Percentiles,5691,5691
D80_day,Q95,-0.249638194837537,-0.005555513196457,Flow Timing,Flow Percentiles,5691,5691
D80_day,Q99,-0.339236471576756,-0.00477483923485688,Flow Timing,Flow Percentiles,5691,5691
D80_day,Q95.Q10,-0.27388922084304,-0.0175063626875489,Flow Timing,Flow Percentiles,5691,5691
D80_day,FDCall,0.167344222675735,0.0651675495792751,Flow Timing,FDC,5691,5691
D80_day,FDC90th,0.0905405375461489,0.00125201120397912,Flow Timing,FDC,5690,5690
D80_day,FDCmid,0.154423979632275,0.0430403461306903,Flow Timing,FDC,5691,5691
D80_day,flashinessRB,-0.351987084030005,0.000399121971182521,Flow Timing,Flashiness,5691,5691
D80_day,D5_day,-0.262775268261716,-0.0420208407650166,Flow Timing,Flow Timing,5691,5691
D80_day,D10_day,-0.0324829398586603,0.0445038121454237,Flow Timing,Flow Timing,5691,5691
D80_day,D20_day,0.313500795147831,0.16574924173073,Flow Timing,Flow Timing,5691,5691
D80_day,D30_day,0.543812180813095,0.266105917124749,Flow Timing,Flow Timing,5691,5691
D80_day,D40_day,0.710719570240433,0.387649615801949,Flow Timing,Flow Timing,5691,5691
D80_day,D50_day,0.83041633149254,0.500272844639218,Flow Timing,Flow Timing,5691,5691
D80_day,D60_day,0.917932862624175,0.665588067696955,Flow Timing,Flow Timing,5691,5691
D80_day,D70_day,0.9788729176195,0.839638190858679,Flow Timing,Flow Timing,5691,5691
D80_day,D90_day,0.932246373608685,0.808760927792293,Flow Timing,Flow Timing,5691,5691
D80_day,D95_day,0.788258978508966,0.582134334591436,Flow Timing,Flow Timing,5691,5691
D80_day,D25_to_D75,0.417789537710979,0.421800326201476,Flow Timing,Flow Timing,5691,5691
